begin_node_id,end_node_id,Other Volume
42432693,42443556,733
42432799,42440079,2314
42432929,42435805,1383
42432933,42435814,1377
42433020,42433024,2858
1372888841,42465356,528
42432963,42434255,678
42525712,278634251,3923
42432963,42434259,1973
42432900,42435775,571
42481690,42496559,2835
42432451,42449945,1871
42432282,42452056,1030
42433046,42429466,1348
42432960,42432957,1475
42432963,42432961,1228
103149542,103230928,5938
42437211,2141026500,3431
42432960,42432961,1973
42432961,42432963,1973
42432961,42432960,1346
42432594,42443532,1971
42432949,42432950,1716
42432957,42432960,1973
42432957,42432956,1475
42432936,42432949,1716
42481693,42494664,571
42432226,42455238,3034
42432659,42440388,1979
42432928,42432929,1251
42432932,42432931,1936
42432933,42432936,1477
42432933,42432932,968
42432929,42432928,3952
661821952,42897086,2590
42432931,42432929,1520
42433066,42428086,1348
42482014,42484034,2309
42432926,42432928,625
42825556,42844279,348
42446959,561042204,1117
42432580,42443528,315
42432211,42454742,1000
42432244,42438034,2252
42432156,42449570,1077
42482165,42475767,6081
42482207,42475322,1462
42432861,42432856,1484
42432436,42446488,632
42432558,42443336,4260
276315007,276299282,6013
103150196,103207076,5938
42432564,42442445,1801
461040429,2757013684,5938
42826056,42826060,5082
42432856,42432847,1402
42432438,42445916,2288
42432572,42441654,444
42826060,42826064,2900
42432847,42432856,1533
42432847,42432834,1395
42432585,42439996,945
2481877067,42437930,3434
42432834,42432847,1552
42826053,42826056,2554
42432598,42440170,1923
42826048,42826053,5114
42432834,42432825,959
277630003,2089937932,2877
42432736,42435341,1463
42432825,42432818,668
2481877067,42437928,1813
42432825,42432834,2265
42432818,42432825,754
42826040,42826042,6159
42826038,42826040,2448
42825916,42825919,1874
42432744,42432756,1829
42531627,42514454,1655
42824172,42883005,800
42826019,42826027,3647
42826016,42826019,1232
42432464,42442935,1991
42432700,42435675,837
42826008,42826016,4931
42432142,42452026,1615
42432818,42431544,337
42824162,42882996,745
42826000,42826008,1232
42531870,42506329,1572
42825989,42825992,1232
42825985,42825989,1232
595800979,42719455,3030
42825929,42825925,2940
42825343,42844274,2918
42432818,42430384,1829
42824399,42874023,2310
247221628,595703332,2779
1372888563,42465234,1383
42432089,42452107,661
1372888548,42465262,1690
42432085,42452067,1908
42531876,42504292,1978
42531876,42504290,2712
42432703,42432706,936
42825925,42825929,313
42825919,42825916,1936
42432083,42443127,1664
42432867,42423564,4277
42825887,42825882,5527
42819566,2402842568,2449
42825913,42825916,1874
42825916,42825913,2491
42432700,42432703,1507
42825906,42825913,1874
42825913,42825906,2491
42481889,42480574,1978
1538237248,1584024995,923
42825900,42825901,1873
42432589,42435684,865
42825901,42825900,1936
42825901,42825544,1873
42825906,42825544,2491
42443310,2710204310,3926
42432679,42429507,313
42431804,42457728,895
42432556,42435283,1691
42825882,42825887,4996
42825879,42825882,2181
370912817,589100393,17408
42423579,593215564,5035
42432693,42430344,1559
42428052,589929417,2140
42532947,42467919,2916
42432302,42442230,1279
42825992,42820704,1232
42432589,42432594,1731
42432594,42432598,2342
42432679,42429840,1552
42428402,272195271,1061
42876752,42815770,1942
42481683,42481687,1978
42432598,42430698,3225
276314184,276314230,943
42432556,42432558,1546
42825994,42818182,1232
42481690,42481693,465
42481687,42481690,1978
42481645,42481648,1978
42481669,42481672,1978
42481679,42481683,1978
42481677,42481679,1978
42481657,42481659,1978
42432580,42430356,1815
42481659,42481663,1978
42431684,42455695,987
42432458,42432451,653
42810468,607955129,2310
42432161,42442255,476
42432464,42432540,2302
42432458,42432464,2492
42432464,42432458,2365
2402842565,2402842564,1454
42432436,42432438,512
42432444,42432451,1447
42432585,42428307,193
42432451,42432458,2112
42480534,42514274,2381
42825900,42818120,1936
42481652,42479627,1978
42816054,42816060,945
42428433,42440815,1342
42430361,42440004,1548
42431210,42437218,1032
595352904,42428956,1257
42432178,42432174,556
42874646,42874640,1167
42825544,42825901,1936
42432184,42437589,1049
42432171,42439207,2885
42432744,42421737,3971
42432736,42421728,1968
42432352,42432395,1060
42432102,42440686,999
106100961,106089178,1946
42825544,42825906,1874
42825558,42825556,2813
42874618,42877845,1197
42432246,42435451,911
42826042,42810477,1443
1918039896,1918039876,2134
42825556,42825551,1609
42432135,42436763,967
42432214,42435596,2447
42825544,42825542,3086
246650510,42446678,11580
42432238,42435435,2619
42825539,42825534,2315
42825542,42825539,2315
1918039880,1918039869,381
42874669,42874672,1974
1918039869,1918039880,705
42825534,42825525,2315
42431563,42455643,1901
42432572,42424032,1249
42825525,42825534,589
42432308,42432305,2527
42432181,42432178,617
42432068,42437084,1467
42432241,42432238,1965
42927001,42824136,856
42874640,42874636,1281
42874636,42874631,1319
42874612,42874618,1153
103098551,103215751,1342
42431680,42449991,1445
370898177,370913767,15749
42431508,42454758,815
42432083,42437113,1457
277046311,42844251,1232
42431656,42449985,1011
42432078,42437067,1985
42431503,42454742,784
42432184,42432181,553
42432208,42432211,1227
42481663,42472153,1978
42432066,42437096,1474
42432057,42437108,412
42825556,42821393,2918
278630368,42496432,2205
42432211,42432208,229
277046643,42832478,1713
42432201,42432199,707
42824080,42867027,2107
42432205,42432208,1227
42432148,42433574,1732
42432199,42432194,2464
42432194,42432199,1448
42431544,42443612,1012
42825304,42825303,6811
42432194,42430241,3089
42430491,371212085,8605
42432171,42432165,587
42431614,42449600,1480
42432174,42432171,466
42432156,42432152,927
42481648,42471092,1978
42432165,42432161,1333
42432135,42432127,988
42432148,42432142,596
42431992,42437124,2314
42432152,42432148,1202
276314230,276299179,4438
42926417,42838415,2214
42432142,42432135,699
42431230,42458728,2314
42432171,42430044,1384
42432181,42430030,526
587988061,278609934,4265
42431674,42445994,1359
42431630,42446825,1387
42432174,42430038,419
42825321,42825317,2270
42431650,42445972,957
42817794,2844853156,2315
42432102,42432099,559
42825317,42825316,2270
42825314,42825313,6811
42825316,42825315,2270
42825315,42825314,6811
42432078,42427352,2612
42431877,42437536,1029
42844256,2034007426,370
42825302,42825301,1880
276314183,276299050,3431
42825303,42825302,6811
42432073,42432075,716
42432077,42432078,957
42432075,42432077,957
42432060,42432063,914
42432127,42430154,3622
42432068,42432071,1496
42844251,2034007426,1232
42431635,42445291,1815
42481672,42467081,1978
42432063,42432066,651
42926923,42816054,1438
42432085,42429754,1570
42431611,42445356,1518
42431490,42449333,1075
42432161,42428438,1967
42874661,42866066,1974
42431459,42449890,1598
42432099,42429773,816
42431805,42436400,685
42424137,406006377,956
42926712,42824399,1570
42874636,42865829,1398
2089937982,277028983,5071
42431602,42443588,460
42873410,42902825,1230
42874655,42846757,1974
42431656,42431659,2107
42431802,42431797,1077
42430691,62915531,2033
42431889,42431877,1948
42431154,42455357,1588
422438905,373268478,1485
1241986499,42938502,2314
42445908,561042193,967
42432127,42424864,1270
42445910,561042194,511
42433927,2059304029,1059
42481025,42481037,2966
42874023,42881130,2310
42431877,42431868,292
277046311,42832453,2463
42480574,42494916,887
42823995,42858898,1437
42436003,2141026515,5064
42431544,42440951,352
42431678,42437433,929
587988061,588455738,2090
42431681,42437445,794
42431671,42437423,657
42431560,42440960,1326
42430677,62915525,2687
42431804,42431802,547
42431814,42431812,646
246650510,42430607,11351
42874650,42860017,1111
42431805,42431804,1057
42431549,42440020,685
42431812,42431805,753
42431503,42436427,1713
296856881,694854912,9261
296856912,694854920,9261
42480130,42505929,2315
42431797,42431793,645
42431793,42431789,502
42431793,42430796,1274
42926487,42824085,3147
42431868,42428529,1392
276062187,1698103194,4807
42431413,42442175,3805
42431617,42436033,1436
42431464,42440737,1347
42480069,42506181,3030
246650510,42427828,3977
42431459,42440729,1059
42825887,42793624,11299
42431556,42435714,981
42431491,42438784,2156
42431789,42429701,988
42431773,42430187,587
42430981,42454120,97
42431470,42439323,2869
42874091,42873480,1792
42430914,42454997,3001
42431678,42431680,2844
42431681,42431684,1223
42431680,42431681,2425
42431293,42443263,576
42430924,42455007,1370
42431671,42431674,933
42434179,2348688907,2289
42923772,42900657,1767
42860247,2757013687,5938
2570180837,42816050,1145
2297172754,276318048,5417
42430903,42454994,3795
42431654,42431656,1061
42445653,561042194,940
42431505,42436159,1151
42445653,561042197,684
42431654,42429976,833
42431452,42437018,979
42431635,42431630,870
42431630,42431635,5061
42431659,42429981,1177
42430861,42455026,1748
42431165,42445534,949
42923772,42900660,2815
427850819,593984752,2315
42860217,2757013720,5938
42431649,42429970,874
42860227,2757013712,5938
42431447,42435316,774
42430770,42456464,589
42431684,42427991,1482
42520724,598033030,2712
42431536,42431797,544
42923790,42900618,2088
42431661,42427972,1947
42431187,42442574,2160
42431453,42434354,359
42431453,42434352,531
42431275,42436384,876
42430914,42449023,1097
42431193,42441276,1270
42431517,42431519,629
42431519,42431773,1277
42430745,42455643,1825
482623180,483584559,7198
42431515,42431517,1042
42431549,42430378,662
42431210,42440104,772
42431505,42431503,515
42431193,42441263,746
103101556,103098551,1342
42431491,42431490,3634
42430938,42449029,1897
42431519,42430770,896
42431447,42431363,1897
42431461,42431459,1563
42431467,42431464,925
42430886,42449886,1677
42431470,42431467,3703
42480574,42481889,1387
42874612,42849663,689
42431464,42431461,779
42431113,42441903,1376
42431556,42428328,1439
42431459,42431453,2341
1104165608,42424408,969
42431490,42430255,1093
42431453,42431452,648
42430886,42449017,1372
42430358,42440153,2855
42480132,42480130,2315
42431107,42431106,1414
1044184576,60007332,4032
42431024,42441587,2856
42445369,561042188,1730
42431200,42437204,4187
42431067,42441535,1780
42479621,42509052,1224
1815133244,42445027,924
595473295,595473291,2636
42430945,42444837,553
42431000,42442422,1060
42431034,42441569,1617
42431363,42431447,2616
42801729,2689614147,2878
42430747,42450341,1810
42465332,602890392,2933
42431452,42428493,954
42430898,42442857,1447
42431118,42437920,2768
371239958,589928259,2887
42430664,427804029,1962
42431207,42435755,1250
42427278,272195272,1689
42429840,493889629,535
42430985,42442415,1034
42431273,42431275,476
42431186,42435359,818
42519809,598054704,5891
42424218,247123611,2379
42825308,42799951,2270
42432082,1773082410,1831
42431154,42436159,2525
42431107,42431108,1288
42431156,42431154,1262
42481037,479715801,2966
42430664,42448996,9258
42431000,42438832,1079
42825307,42798095,6811
42432184,1773076513,568
595473421,595464558,2449
42430989,42438819,635
42432082,1773078006,2523
42431200,42431201,1859
42431207,42431210,1374
42430713,42446363,2137
2499802957,42428998,2528
42824112,42833325,1243
42823482,42852807,412
42431108,42431107,1128
42431116,42431118,1131
42873480,42874087,1325
42431447,42421993,732
42873425,42876225,1479
42480143,42484194,1230
373850921,2481877067,3638
42431118,42431116,2704
42431108,42431111,2491
42431113,42431111,1971
42431116,42431113,2221
42431113,42431116,1952
373850911,2481877067,2156
42431111,42431113,1387
42431111,42431108,3065
596775882,100522728,545
42431034,42431037,1789
42431089,42431094,917
42431102,42431104,2228
276385544,42844527,1046
42431106,42431107,903
42431106,42431104,1002
42431293,42425232,1248
42431104,42431106,1864
42431104,42431102,533
42431094,42431089,2307
42431099,42431102,1975
42431102,42431099,266
42431154,42429412,2152
42431096,42431094,1204
42431099,42431096,527
42431096,42431099,960
42431111,42428737,1708
42479281,42509213,1223
42431078,42431089,917
42431089,42431078,2628
42431165,42428458,488
42431067,42431057,2959
42431078,42431067,1947
42431067,42431078,1817
42431037,42431034,1189
42431005,42432572,747
42923772,42885751,4983
42923767,42885748,2957
42431037,42431039,1901
42431280,42423677,853
42431039,42431044,683
42430981,42430983,923
42431007,42431005,256
42431015,42431009,1387
42431027,42431030,512
42431030,42431027,1129
42431104,42428720,644
42480099,42482410,1041
42431027,42431024,953
42430557,42445357,1428
42431007,42431008,344
42480088,42482429,1045
427804196,593839894,868
42431009,42431015,406
42431008,42431007,1381
42431009,42431008,978
42431008,42431009,834
42430983,42430981,1338
597311311,277387017,1397
42431004,42431005,1625
42431005,42431007,979
42431005,42431004,2286
42431002,42431000,581
42431004,42431002,1431
42431078,42428701,757
42430984,42430983,567
42742681,2757492815,5700
42480143,42480139,2315
42430989,42430985,628
42430984,42430985,586
42480139,42480075,2315
42430985,42430984,492
42430367,42440012,593
42430861,42428480,1030
42430898,42430903,888
42431007,42428640,1875
42823417,42847428,1437
42480117,42480120,2314
42431044,42428682,1919
42480120,42480143,2314
42430761,42436968,1261
42430959,42430965,1788
42480109,42480117,2314
42824096,42825865,2688
42459180,596776325,1776
42430951,42430953,675
42480099,42480109,2314
42430938,42430924,1394
42480096,42480099,2314
596775840,100522728,647
42430805,42433821,1925
42824136,42824130,609
42430924,42430938,1472
42431004,42428634,1143
42480075,42480132,2315
42874050,42849722,1582
42430924,42430914,722
42431015,42428068,340
596775840,100521544,635
42824130,42824124,609
42439099,246649429,5455
42430914,42430924,1270
42430903,42430914,985
42874050,42849240,2222
42430828,42433272,3206
42430796,42430770,1276
42430075,42454701,2104
42430965,42428016,5223
42530376,42492415,607
42824112,42824118,827
42430889,42430898,2073
42824096,42824101,2156
42430673,42437379,6116
42430673,42437371,2144
42430257,42449333,2542
42824085,42824080,1120
42430828,42432205,2243
42430828,42432201,453
42430115,42453777,2194
42430363,42446353,2397
42430857,42430861,749
42430770,42431789,2776
42431118,42421749,1922
42430805,42431802,588
42874672,42827956,1974
42445033,1815133244,940
42430607,42437693,826
42430953,42427196,675
42430803,42431793,2754
42429970,42456683,869
42430811,42430805,3714
278638345,587988061,1818
42430796,42431273,1356
42430805,42430803,1276
42459041,596776201,1391
246649429,42431156,1205
42430669,42430664,735
42431019,42421776,546
42430342,42443556,1656
42431057,42422016,1940
42872000,42908881,2897
42431004,42424032,900
42430770,42431273,590
42480120,42473959,1438
42478436,42526333,1580
42463727,598202939,1258
42431019,42422592,2626
42430352,42443528,2102
42430770,42430761,3220
42430007,42454401,1967
42430394,42442142,1486
370897167,370898177,15749
42431044,42422016,1133
42430736,42430722,1401
42431034,42421810,1710
42430485,42438971,307
42430571,42436330,2347
1538237264,272195272,2133
42430747,42430745,4515
42430749,42430747,1222
42430747,42430749,664
103149446,103162181,1979
42430479,42438949,1716
42430745,42430747,1307
42430745,42430742,1017
42430739,42430736,1411
42430742,42430739,1015
42431030,42421810,607
42430673,42430669,587
42430698,42430694,796
42430713,42430707,1413
42430722,42430713,1639
42430973,42423039,16440
42430722,42430736,542
42430713,42430722,1273
42429888,42456555,1691
42429946,42454538,4629
42430698,42430704,2210
42430707,42430704,616
42824101,42818542,1078
42430707,42430713,1984
42430981,42421985,553
42430704,42430707,1679
42430704,42430698,880
42430375,42440020,737
42430063,42450009,3088
42430519,42436037,729
42430694,42430698,2492
42430694,42430691,944
42430688,42430685,1021
42430691,42430694,2756
42430691,42430688,1040
42430677,42430673,654
42430685,42430680,1535
42823427,42838611,1438
42430685,42430688,3007
42430680,42430677,580
276061109,1698103194,5723
276315677,276207728,2582
42428433,42440820,681
42808195,276069369,3401
60007644,599062332,11576
42429727,42453226,3935
42429830,42452817,2735
42430603,42430600,1196
42430639,42430643,1597
42430350,42439994,1248
42429888,42454522,1246
42430942,42421828,1347
42430338,42439981,1749
42430643,42430639,2577
42430160,42445574,1987
42430474,42434905,2951
42430482,42434898,1698
42430488,42434910,3374
482652239,482655346,2488
42430477,42434894,2885
42429844,42454600,2803
42429874,42453624,1466
42430052,42446013,891
42430857,42421877,1191
42775278,42755157,1438
42430600,42430597,1645
42430597,42430594,2272
42430253,42440710,2848
277030759,277630003,2877
42430298,42439443,4049
42430333,42437358,1574
42430265,42439836,1491
42430274,42439840,2385
42430571,42430557,357
42430255,42439826,2286
42430263,42439834,2056
42430557,42430550,768
42431617,246866828,958
42429976,42447030,964
100662035,471244797,11922
42430304,42437654,847
42479627,42481657,1978
42458766,596776120,2203
42430249,42439070,5010
42430304,42437644,2179
42430550,42429830,1922
42430271,42437890,3096
42430607,42427824,2102
42430521,42430571,1844
42429896,42449918,1404
100662035,471244587,16775
42430519,42430521,1652
42430394,42434346,824
42725008,42736703,1438
42874602,42818471,1407
42429680,42455693,652
42430271,42437881,1826
42478904,42502927,1479
42430482,42430485,1816
42430488,42430491,5731
42430485,42430488,4589
42430347,42434072,1166
42430237,42437951,2536
42430546,42428405,333
42430479,42430477,1433
42430135,42440829,2360
42430477,42430474,332
42431630,246866828,1578
42430304,42430308,2290
42430361,42430363,823
42430378,42431544,1267
42821282,42896944,1046
42430160,42439335,4430
42479021,42497662,2024
42430154,42439527,3187
42430535,42427278,1235
42429664,42454381,1683
42430535,42427300,660
42430317,42433604,2005
42430135,42439550,701
42429918,42446293,2843
42429657,42454378,1230
42430279,42434807,1651
42430356,42432585,1251
42430044,42442247,481
42430363,42430367,880
42430384,42430390,1336
42430390,42430394,1980
246649429,246890579,5517
42430269,42434268,3030
42429981,42442963,1148
42429636,42453691,2663
42429999,42442417,1804
42430068,42439563,2034
42430375,42430378,1227
42430378,42430384,935
42429876,42445885,574
42430367,42430371,1064
42430371,42430375,688
42530006,42487311,2380
42429900,42442891,1863
42430338,42430342,1054
42528868,42521981,486
42430356,42430358,890
42430358,42430361,1480
42430060,42439559,2060
42430350,42430352,1094
42434465,358448394,1100
42430352,42430356,1562
42430342,42430344,1085
42430050,42439553,992
42824080,42807554,2325
42430347,42430350,1410
42430135,42436761,3651
42824223,42803005,1145
42430344,42430347,1366
42430390,42427764,2355
42430320,42430324,975
42430235,42433282,769
42430333,42430338,1147
42429643,42451660,852
42775271,42746893,2795
42430329,42430333,2420
42430324,42430329,2370
42430308,42430311,908
42429570,42453406,3349
106078799,597443958,11179
42430317,42430320,959
42430311,42430314,2287
42429570,42453395,3402
42430314,42430317,2310
42429900,42429910,2833
42429716,42443165,1816
42430233,42430235,3524
42430247,42430828,810
42430344,42428297,2550
42429744,42447330,3085
42430298,42430304,2276
42430295,42430298,3107
42430288,42430292,2311
42429998,42439454,883
42430292,42430295,3109
42823482,42823483,4630
42430274,42430277,1249
42430279,42430282,1239
42430277,42430279,1227
42823483,42823482,1455
42430333,42428287,1145
42430269,42430271,990
42430235,42430237,3494
42430253,42430255,3339
370888101,42434832,8662
42430265,42430269,981
42430329,42428283,1943
42430255,42430257,3342
42430257,42430259,1453
42430320,42428272,684
276317107,2799547029,2881
42430247,42430249,3402
42430314,42428264,369
42429330,42458766,1193
42430259,42429659,1450
42430308,42428253,123
42430241,42430247,3444
42430154,42430160,4426
246648219,42449341,1399
42430249,42429374,3408
42430187,42431517,512
42429688,42447076,2340
42430295,42428234,327
42430288,42428227,686
42429827,42442584,2313
42429842,42442107,1988
42430282,42427797,1250
42430038,42435472,1617
42430282,42428223,839
42430277,42428216,2062
42823420,42823427,1438
42430205,42430217,4044
42430143,42432127,1768
42477990,42520210,1230
42429694,42445247,2060
42429562,42449597,1034
42430217,42429700,1916
42874655,42807755,1937
42430271,42427423,2394
42430187,42430205,1816
42430394,42423674,1493
42478411,597727992,1266
406048768,42445392,7530
42429703,42444884,2878
42429690,42445236,2851
42429682,42445227,2421
42430263,42427371,1483
42429633,42446800,2585
42429643,42437996,531
42430030,42430034,266
1112485522,1112485544,1655
42429342,42454196,1034
42430126,42430135,2181
42429716,42443156,1634
42896971,661821952,2590
42430122,42430126,1975
42428989,2499802957,2152
42429633,42445286,2150
42430034,42432178,931
42429577,42446800,681
42429714,42442580,1937
42429714,42442578,1075
42429330,42454192,1405
1112485531,1112485711,412
42429693,42443000,1957
42429980,42431656,1221
42430060,42430056,2356
42430075,42430068,1048
42442175,595703341,1969
1567286111,2307147657,1342
42430115,42428420,764
42430068,42430063,767
42430063,42430060,1179
42430034,42430030,1163
42429348,42451766,832
42430056,42430052,1069
42430052,42430050,1092
42430038,42430034,913
42430044,42430038,1075
42429986,42431661,954
42429910,42429918,601
42429976,42429974,583
42430004,42429562,897
42430007,42430004,701
42429971,42431650,945
42430009,42430007,205
42429812,42435544,1657
42429773,42437084,3771
42477995,42514854,1479
42842543,597444016,2452
42429754,42437113,1153
42429806,42435534,1020
42429338,42450030,1819
42429980,42429976,1492
42429840,42434420,1824
42429981,42429980,1454
598248807,449616617,3816
42429663,42439280,2196
42449932,593886220,2747
42430237,42421882,1606
2548015256,276385544,887
103886354,103886352,6944
42429971,42429970,334
42737584,588114597,8387
42458112,596776546,2504
103863130,293348993,2504
42905218,276209383,2224
42429661,42439275,1179
42874036,42818504,972
42429314,42449187,1226
42430143,42423456,693
42870426,42895228,1438
42429346,42428037,5867
42429806,42424932,1087
42429507,42437536,2314
406048768,42434974,2221
42479028,42479023,1145
42429334,42447132,1040
42444514,373850921,9111
42429896,42429900,1941
42429876,42429888,1144
42429712,42435372,1994
42429646,42437111,1969
42429662,42435610,1232
42429452,42442723,2261
42429874,42429876,757
103886419,103881371,1979
42443804,561042204,237
276203987,592643538,440
42429832,42430557,1431
42429636,42433542,2422
42429829,42429830,571
42429773,42432099,636
42724759,42724756,1985
42429324,42446041,811
42429735,42432900,567
42429769,42432102,932
42429741,42432905,897
595464558,60918687,7348
42430707,61275601,1067
42429754,42432085,348
42429811,42429809,745
42429701,42431773,836
595314103,561035330,1469
42429340,42443037,1522
42429661,42429659,2188
42429707,42429705,1608
42429809,42427345,772
42478906,42478904,1479
42478909,42478907,2959
42478907,42478906,2959
42429735,42429732,2956
42429744,42429741,1261
42429741,42429735,1261
42429708,42429707,1608
42429700,42430233,3517
42429552,42435207,3085
42874076,42810501,2278
42429708,42429709,4630
42871997,42874602,1407
595703242,1203806378,1959
42429662,42429661,2813
42429688,42429690,1796
42920889,42931320,1703
42429362,42440343,887
42429701,42429700,1282
42429716,42428840,2243
42429693,42429694,1521
42429690,42429693,1516
42429663,42429662,3705
42429680,42429682,1868
42429044,42449641,2959
42429714,42428840,1314
42429373,42439070,843
42429375,42439073,2690
42429659,42430263,1442
42477588,42505420,747
42429378,42432211,557
42429565,42430009,726
42429394,42436431,1233
42874087,42807796,1325
42529939,42466491,1616
42429521,42433715,1350
42428863,42453717,1587
42429694,42428003,1525
42872008,42872006,2870
42428022,371206271,2409
205026279,42437135,2391
42429657,42428174,2642
42429390,42436431,629
276314947,277768073,5071
42823909,42788904,2291
42436959,1989931095,2315
42429388,42432214,2636
42428003,371206270,767
42429577,42429570,1079
42429466,42433044,1348
42429563,42430007,1062
42429563,42429565,2912
42429570,42429577,779
42429570,42429565,2544
42429431,42431156,7174
2053820238,2387504625,478
42429562,42429563,865
42920480,42938181,1967
42429029,42444081,398
1396367334,740060236,18514
42819589,42919808,1374
42428483,42455026,2890
42429362,42429354,1643
42428863,42446221,1148
371038821,42455119,2440
42429412,42431154,2306
42437826,370898426,2648
42428873,42446221,4495
42440280,1584024995,878
42440277,1584024995,592
42428934,42442625,3458
42429388,42429390,1345
42429374,42430253,3404
42429390,42429388,2315
42476732,42533974,3022
42429375,42429378,1299
42920892,42920894,1252
42920850,2297358949,1573
42920467,42932888,2083
598202939,451020319,3436
42429354,42429353,532
42429348,42429346,3568
42429338,42429340,2563
42429342,42429340,1602
42429340,42429342,675
42429324,42429314,899
42429330,42429334,2191
103886410,103864413,3958
42429334,42429330,975
42429324,42429330,1311
42429330,42429324,971
42429215,42432799,2314
42477995,42477990,1438
42429029,42429032,2601
42478107,42483410,9143
42428379,42453934,1064
42478421,42478411,1266
42429342,42428037,1691
627905367,2541754762,1945
2327435589,42737547,1266
42478438,42478436,1355
42428846,42443165,3030
42429353,42427249,1064
42429184,42429211,4629
42478113,42486339,898
42841803,597443933,585
42428814,42442574,931
42841750,597443934,2407
42428425,42453777,731
42478109,42486329,677
42428464,42449582,1342
42527665,42520607,2899
42428725,42442552,1066
42428436,42452048,1023
42428411,42452817,1562
42478446,42473603,1264
42920467,42927013,1431
42428711,42442528,1823
42478107,42483554,598
42429174,42427846,5242
42430030,1773076513,1363
42478289,42478187,3939
42429354,42422056,278
42428701,42442502,2301
1170604778,248709714,2817
1934649951,1934649938,6811
42428634,42442432,1307
42429094,42429104,4628
1858067878,2889974131,1078
42428476,42449045,1110
42823482,42786626,4416
42428931,42434262,2878
42428444,42449576,866
42428973,42433027,2908
42428917,42433800,3063
42428447,42448552,1218
42429083,42429094,4628
42428645,42442459,2820
42428640,42442445,1041
42866377,277385050,1522
42429072,42429083,4628
42429032,42429035,5205
42478197,42478307,3939
42429058,42429072,5205
42429104,42427780,4628
42428601,42443326,766
42820842,42866368,1348
42428489,42446528,541
42428846,42435354,984
103886352,103856530,6944
42478191,42478197,1311
42428588,42443313,3592
42429044,42429058,5205
42428417,42448171,2023
42429035,42429044,6143
42478187,42478191,3939
42517603,598043776,458
42428411,42445466,611
42428980,42428978,1655
42429002,42429006,2772
42429017,42429023,4603
103885416,103885389,1979
42428524,42444480,1188
42429006,42429013,2772
42429013,42429017,4603
589099881,406048768,8636
42428980,42428985,975
42429023,42428094,5932
42428998,42429002,2528
42428179,42454378,1644
42428985,42428989,2152
42428460,42445534,443
42428454,42445520,2484
42428689,42437052,4558
42428973,42428970,2300
42428975,42428978,2405
42428978,42428980,1723
42428978,42428975,1150
42428973,42428975,6033
42428975,42428973,2302
42428682,42438045,1404
42428420,42445479,601
42439295,246580982,7186
42428970,42428973,6119
42428709,42436990,2151
42478109,42478107,1748
42428428,42445484,1213
42478111,42478109,154
42478001,42477995,2622
42428892,42428880,4495
42428980,42427139,1600
42428931,42428934,2508
42428934,42428931,1857
42428402,42445356,1060
42428049,42456076,5191
42428931,42428928,2126
42428928,42428931,2507
42821393,42844297,2917
42428034,42456066,2066
42451018,589100232,2005
42428978,42427136,842
42428962,42427086,2511
42428964,42427086,2299
248708366,595105571,2386
42428345,42444479,972
42428873,42428876,2506
42428880,42428876,4495
42428880,42428892,5044
42429109,42421783,4628
42428493,42440721,1683
42428876,42428880,5043
42428876,42428873,2238
42476725,42517600,962
42428840,42429714,976
42429754,1773076513,1059
42428441,42442255,445
42428039,42454196,1429
42433330,673008453,549
42427996,42455695,1778
42816060,42816064,945
42425747,42456132,1498
42428003,42428005,1513
42428268,42430317,656
42477228,42491627,3143
278609760,205026279,2391
42428379,42440335,1423
42428052,42451231,3335
588181373,42873418,1266
42428493,42438784,743
42428661,42433567,950
42428583,42435257,1827
42428473,42439236,912
42428590,42435261,2414
42428201,42445867,610
42428385,42440290,853
42428020,42451744,2888
1203806378,595703304,2490
42428491,42436935,481
42477907,42477905,887
42437760,496707003,841
42428297,42439984,682
42427968,42451332,3631
42428234,42443680,604
42437755,496707003,3079
42437755,496707000,2033
42428634,42431004,2094
42428711,42428709,1808
42428709,42428711,3435
42478076,42469903,588
42428315,42440015,675
42428332,42440025,1228
42428376,42438155,746
42428305,42439996,502
42428192,42443671,298
42428308,42440001,1013
2307147657,42493403,1342
42428583,42428590,1470
42870291,42893106,1342
42428863,42421857,2402
42772936,42765905,1479
42428283,42439972,759
42428272,42439964,784
588785542,1775260905,2917
42428858,42421857,1054
598291052,42465852,1155
370894980,370897167,15026
42428264,42439960,956
42428253,42439952,2851
42428588,42428583,1148
42476636,42512070,1036
42428590,42428588,1792
42428183,42439203,1774
42428223,42438544,247
42428287,42437363,420
42427979,42447237,1821
42428047,42444822,2309
42428321,42435710,899
42428329,42435714,620
42428438,42432156,1336
42428529,42428524,2017
370894979,370894980,16610
42428313,42435705,1092
42428005,42445247,1202
42428303,42435677,1043
42428310,42435687,1512
103245949,103245953,1979
42428277,42430324,503
42428438,42428436,1189
42428471,42428468,1314
598290960,42465660,4364
42428201,42437881,562
42428170,42439272,2319
42428063,42442463,1777
42428493,42428491,2857
42428170,42438785,2181
42872077,42833250,747
42428473,42428471,1411
598290954,42465660,5153
42428491,42428489,978
42428489,42428483,1084
42428476,42428473,1214
42428483,42428480,682
42428480,42428476,1470
42428307,42432589,614
42428458,42428454,860
42428464,42428460,887
42818487,42920850,1573
42428468,42428464,1315
246900041,42451370,3420
42428460,42428458,1364
42428174,42437280,673
42428441,42428438,1407
42527868,42492239,1486
42872060,42832478,963
42428408,42429829,571
42428444,42428441,1706
42428447,42428444,1937
42442571,561035332,918
42428010,42438805,1169
