begin_node_id,end_node_id,lanes
42443054,42434175,2
42443127,42432083,2
42442589,42448605,1
42443165,42429716,1
42442957,42436710,1
42442613,42447399,1
42442963,42436527,2
373268478,373268484,1
42442255,42458267,1
103162783,103133187,1
42833316,42833312,1
42423674,1792535231,2
42492038,42469391,1
42442469,42443280,1
42833591,42904473,1
42443310,42421974,2
42442948,42434090,3
42442891,42436590,2
42442881,42437287,1
42885444,42873425,1
42442848,42437333,1
42421985,2061592973,1
42443349,42421803,2
42442961,42432861,1
42442664,42442671,1
42736703,42764819,1
42442918,42434965,2
42443000,42431681,1
42442656,42442659,1
42442276,42454423,1
42442565,42443413,2
1812608108,42440854,2
42442635,42442638,1
42442642,42442645,1
42442638,42442642,1
42442977,42431659,1
486869939,42437074,1
103112577,103112761,1
42443009,42429693,2
42442937,42432464,2
42443020,42430068,2
42443040,42429340,1
42885759,42860618,1
42492270,42475949,1
42443280,42421769,2
42443118,42423189,1
42442552,42442555,1
42442574,42442575,1
42442857,42434142,1
42442561,42443406,1
42442586,42442589,1
42442577,42442578,1
42442584,42442586,1
42442578,42442577,1
42442555,42442557,1
42442565,42442567,1
42442569,42442571,1
42442567,42442569,1
42442557,42442559,1
42442534,42443381,1
42442559,42442561,1
42443165,42421865,1
42442659,42438257,1
42442534,42442542,1
42442549,42442552,1
42435485,1918039869,2
42442528,42442534,1
42492409,42469212,2
42442502,42443363,1
42442645,42438024,1
42833515,42904507,2
42442628,42439213,1
42442877,42431464,1
42442502,42442514,1
42442480,42443353,1
277482762,1369722087,2
42445598,1170604778,2
42442651,42433339,1
805771586,42453601,2
42442445,42443341,1
42442862,42430898,1
42442492,42442502,1
42442895,42429900,2
42442475,42442480,1
42442604,42438836,1
479847986,42531876,1
42442445,42442451,1
42442432,42443336,1
42443116,42422168,2
42449689,106705774,4
42443105,42422086,1
42442451,42442459,1
42442422,42443332,2
694855254,296856881,4
42442410,42442415,1
42491136,42505442,1
42435272,248709587,1
42442404,42443305,1
42442561,42437918,1
42835637,42835633,1
42835633,42835627,1
42442671,42433017,1
42442571,42437222,1
598202957,42493380,1
42442575,42437142,1
42442684,42433020,1
476241497,483584559,2
42442609,42435940,1
42442584,42429827,2
42442415,42439464,1
219863957,278607894,1
42835569,42835573,1
42442961,42423565,2
42442580,42435354,1
42442574,42435360,1
42442577,42435367,1
42442247,42445498,1
246912427,42511260,3
42442514,42436990,1
42442459,42438862,1
42442569,42435359,1
42835549,42835551,1
42442613,42433797,1
42835551,42835569,2
42446723,2141026500,2
2318033748,307870558,4
42491439,42491444,1
42442722,42429452,1
599270645,481250111,2
42490968,42505415,1
42491444,42490968,1
42442273,42442269,1
42442469,42433567,1
42737723,42719500,1
42442255,42442247,1
42442542,42433252,1
42438018,589927880,1
42442480,42434160,1
42442117,42445215,1
42440951,42450426,1
42441668,42441670,1
42442417,42428601,2
42442291,42436088,1
622232010,597294496,2
1930487416,42453999,1
42442578,42429714,1
42442164,42442175,2
673008453,42440271,1
42442158,42442164,2
673008453,42440277,1
42442286,42436567,1
42735692,42778545,1
42442432,42432564,1
42442123,42442117,1
42491540,42482561,3
42442723,42423101,1
805771586,42442842,2
42834948,42843048,1
42833612,42885773,1
42451402,370880759,3
42442230,42437605,1
595314111,61257626,6
42442128,42438906,1
2821304137,42429562,1
42442247,42435472,1
42491139,42491136,1
42443127,1773082410,2
1930487416,42449685,2
42491625,42477222,1
42833574,42885759,1
42442276,42433577,1
42442432,42428634,2
42441670,42441654,1
42441903,42441299,1
42833515,42885751,2
42833561,42885753,1
42442415,42428590,2
598202929,42480534,1
42442584,42421852,1
42442269,42432156,1
42917418,277787301,2
42491656,42472136,1
595254573,247123651,2
42441926,42441942,1
103162181,103125418,1
42442286,42430154,2
1812608108,246890579,3
42441913,42441926,1
42441670,42441668,1
1242159811,277482205,2
42442463,42421772,1
42442269,42428441,1
1773066054,42433537,1
42441774,42441777,1
42736334,42748535,1
42441942,42437223,1
42803880,597443992,6
42885751,42833515,2
42442404,42421982,1
42885762,42833591,1
276318084,2053820238,1
588178801,2799547042,2
42833618,42874646,1
427842125,427841043,2
42441521,42437005,1
42441526,42441521,1
1533280148,42434427,1
42491627,42465236,1
42833321,42882973,1
42441654,42441670,1
486868873,42437108,3
42736243,42746255,1
42491616,42465233,3
42441535,42441526,1
42441668,42438867,1
480217241,479847987,1
480217241,479847986,4
2404083356,2837053797,4
42441569,42441564,1
42441564,42441569,1
42490105,42504024,1
486868873,42432108,2
278637105,1272562910,6
278641497,42448483,1
103855864,661993821,3
598202925,42463657,1
589928037,371337145,1
42474811,1970262955,1
42441535,42437058,1
42736335,42736334,1
42489991,42509258,1
42736717,42725008,1
42429521,588593097,2
103111330,103112577,1
42866451,276204366,2
295229623,103876754,4
42441654,42431007,1
2312641457,42464848,1
42833309,42874050,1
42441654,42432572,1
42932888,42932884,2
42883059,42904211,1
2141026498,595703198,2
42932884,42932888,2
42735812,42749525,1
370880761,205021629,2
42440946,42453472,3
42441587,42433569,1
42441564,42434161,1
42736247,42736243,1
42441668,42431009,1
42441257,42441263,1
427842141,427842134,2
42932829,42932839,1
42932839,42932829,1
42490467,42490380,1
42441299,42441283,1
370880759,205020852,3
42441283,42441913,1
42441263,42441257,1
42441283,42441276,1
427842140,427842069,1
42441283,42441299,1
427842140,427841050,1
246913431,42446640,3
42441276,42441283,1
42440104,42440108,1
42935204,42833397,1
42440350,42454798,1
42433554,588455700,1
42440825,42452040,2
42490577,42483551,1
42736713,42718381,1
60810758,530475880,2
42441564,42431037,2
42490377,42490375,1
42490380,42490377,1
277481443,1369722081,5
42490932,42471615,1
42441526,42431078,1
42490356,42490348,1
42735954,42741030,1
42735942,42741087,1
42440943,42449089,1
427842069,427840968,1
42734926,42767049,2
42440679,42453700,1
597688919,461040429,3
42440253,62915536,5
42441257,42437156,1
42440960,42445033,1
589928187,371321235,5
42445587,2141026540,2
42441535,42425348,1
42440934,42445039,1
42833012,42874076,1
42440918,42445711,2
42440686,42452076,1
42445769,402480678,4
42440686,42452084,1
593839894,42430664,2
42440934,42440935,2
42734870,42767011,3
42440935,42442404,1
2148166693,42471722,3
42490348,42484219,1
406048768,589099881,4
42856651,482539630,2
42441587,42421778,1
42440785,42445617,1
42433229,278609934,1
42441276,42431193,1
42440960,42440966,2
42440792,42445620,1
42441569,42421820,1
42441263,42431193,1
42440565,42448406,2
42440869,42440873,3
42835573,42788904,1
42440553,42452396,1
42440854,42442291,1
42833059,42866526,1
42932884,42917872,1
42441254,42429718,1
42440567,42448406,2
42440854,42440869,2
42440869,42440854,2
42440469,42452882,1
42440825,42440820,1
42440850,42440854,2
42445310,358447541,1
589928259,589928201,1
1431790464,2569923500,2
42445215,2141026510,2
42433302,588455859,1
42932488,42927001,1
593839894,42430651,4
42884844,42831212,1
42440527,42448568,2
42433324,588455859,1
42440785,42440679,1
42834180,42826636,1
42440737,42440743,2
42440463,42449961,1
42440743,42440737,2
42440323,42453310,2
42440737,42440729,2
42440729,42440737,2
42489993,42484186,1
42440686,42440682,1
42440290,42453943,1
42440810,42438038,2
2422186265,622232072,2
42440743,42439006,2
2422186263,622232002,2
42440754,42439001,1
42440567,42443621,1
42440966,42431563,1
42734886,42757621,2
42440682,42440679,1
42440754,42437830,1
597325461,42901466,1
42440459,42446991,2
42440721,42434352,1
42882974,42882975,1
42440453,42445930,1
277385050,597269956,1
42440710,42438784,2
42440810,42435451,2
42440408,42447428,1
42440754,42436957,1
42440628,42440639,1
42882975,42882977,1
42440935,42430749,1
42440951,42430375,2
42440737,42436942,1
42440729,42436941,1
42440079,42457282,1
42882983,42882987,1
42440729,42434352,1
42440449,42443928,1
2028328018,2025209406,2
42440170,42454042,1
42440829,42433573,1
42734894,42753817,2
42440326,42448701,1
42440323,42448693,1
42833059,42855140,1
42440465,42442952,1
465132522,42519202,2
42440545,42440553,1
42440804,42432246,1
42440376,42445587,1
42440639,42437401,2
42833321,42833316,1
42440325,42440326,1
42440270,42444271,1
42440453,42440452,1
42440476,42440469,2
42734120,42775278,1
42832478,42872054,1
42440829,42430135,2
42440356,42444242,1
42440313,42445950,2
42440356,42444255,1
42440743,42431470,2
42440465,42440463,2
427841011,427850840,2
42440469,42440465,2
42440456,42440453,1
42440463,42440459,2
42440459,42440456,1
387184869,42448707,2
591454081,42454642,2
42440565,42436716,2
42440798,42429637,2
42440798,42429636,2
1773066054,1773063789,2
42440452,42440153,1
42440729,42431459,1
277028983,2089937973,1
42440815,42428433,2
42440820,42428433,2
42440721,42431452,1
42440710,42431490,1
42440697,42432066,2
42428814,627905367,1
593909375,593909360,1
591454081,42452008,3
42440710,42430253,2
42440449,42438531,1
42440815,42427316,2
42440527,42436115,1
42440847,42426089,1
42440810,42427316,2
42440388,42440385,2
42440710,42429373,1
42932888,42900660,2
42440838,42426089,2
42489486,42490356,1
42440356,42440353,1
103159360,103162783,1
42440449,42437503,1
597844574,1258875424,3
42440340,42440343,1
593909400,593909360,1
42440353,42440356,1
42440353,42440350,1
42440343,42440345,1
42440350,42440353,1
42440350,42440270,1
42440153,42445928,1
597844574,1258875665,1
482661734,482671987,1
42440721,42428493,2
42440335,42440287,1
42488527,42519271,1
42440335,42440340,1
42440108,42440104,1
427841050,427841071,1
42440282,42440284,1
589928040,589928029,1
42440385,42438275,2
42440838,42424395,2
1773066054,1773060099,1
42439887,42453258,2
593909360,593909400,1
593909360,593909375,1
589928020,589928037,1
2087152354,1398594289,2
589928038,589928033,1
589928037,589928038,1
42440284,42440287,1
589928033,589928040,1
42439868,42453251,2
42932492,42908517,1
42440271,42440270,1
42440277,42440280,1
42440280,42440345,1
42440280,42440282,1
42440270,42440350,1
42439858,42453236,2
42440271,42440347,1
427841034,427842125,2
486867490,42437106,2
42440270,42440271,1
293351273,103878112,3
427841034,427842140,1
42440325,42438174,1
42437693,371247627,1
42833325,42833321,1
42440146,42440144,2
427841023,427841011,2
371038821,593300940,2
42440918,246890279,3
427841043,427841050,2
427841023,427841034,2
42488330,42520740,1
42881130,42926712,1
42440408,42432094,1
42440381,42433779,2
42433581,1919595917,2
42433581,1919595916,2
1672106382,595254571,2
42440170,42440163,2
427841011,427841023,2
42440112,42440122,1
42440313,42434346,2
42440138,42440144,2
42440854,246890279,2
427840984,427840979,2
427840973,427840968,2
427840979,427840973,2
42440131,42440134,1
427840957,427840949,2
427840965,427841023,2
42440345,42433330,1
427840968,427840965,2
42833332,42833328,1
42440122,42440125,1
427840965,427840957,2
42816050,42816054,1
427842140,1533280148,1
42440376,2141026505,2
42437951,42433281,1
42439006,42439001,1
276062171,476241462,1
42439981,42435668,2
42439984,42439981,1
42440163,42435684,2
42832996,42841755,1
42440873,246887345,4
42440072,42440075,1
561035372,595352904,2
42440056,42440059,1
42440069,42440072,1
42440065,42440069,1
42440025,42440022,2
42833250,42833309,1
1773063787,42446617,2
42440847,246887345,1
42440059,42439228,1
486867490,42429769,1
42833250,42833248,1
295228007,103886354,6
42440004,42440001,1
42440015,42440012,1
42440020,42440015,1
42440108,42437196,1
42440009,42440004,1
42440012,42440009,1
42440075,42438018,1
42439994,42439990,1
308679528,1793478690,2
42440347,42429353,1
42440345,42429354,1
308679524,1793478670,2
482661734,482661024,1
42439996,42439994,1
42734113,42754847,1
2433000853,106074504,6
42439955,42439952,1
42439968,42439964,1
42884844,42804745,1
42439972,42439968,1
42734868,42734870,1
42935217,42815810,1
42439960,42439955,1
370898426,42423549,2
42440313,42427762,1
42440353,42427254,1
42440163,42432594,1
42440287,42428385,1
42440144,42432929,1
42440153,42432580,1
42439860,42439861,2
42439878,42439873,2
1672106382,595245925,2
42439981,42437363,1
42733958,42761245,1
42439952,42437654,2
42439891,42439887,1
2629162214,2629162213,1
42734902,42730749,2
42439873,42439868,2
42439783,42442722,1
42439873,42439878,2
42439861,42439860,2
42439868,42439873,2
42440290,1431790464,1
42439580,42440815,2
371034158,1775176474,6
42440131,42429747,1
42440104,42431210,1
427842134,42443975,2
42439842,42439840,1
42439972,42435660,2
42439964,42435654,2
42439830,42439826,1
1272562895,278642254,1
42439485,42449828,1
42833328,42824112,1
42439826,42439823,1
42439960,42435650,2
42883005,42856566,1
42440144,42429827,2
42439389,42452951,1
42439096,42459436,1
2028328040,2028328018,2
42440125,42429747,1
42432556,248709587,1
42439416,42451754,1
42440001,42432585,1
42882987,42856551,1
42832999,42832996,1
42439203,42456543,1
42440022,42431549,1
42439887,42436003,2
42439964,42433611,1
42833185,42826038,2
42439813,42437749,1
2028328023,2028327964,2
42439990,42428297,1
42836082,2297172754,1
42427335,2854054927,1
42440025,42430390,1
42439489,42447201,1
42432540,248707601,2
42439836,42435618,2
42440015,42430371,1
42440009,42430363,1
42439823,42435596,2
42488999,42484162,1
42439834,42435610,2
42440001,42430358,1
42439416,42448257,1
42439996,42430352,1
2028327964,2028328040,2
42439994,42428303,1
42440022,42428329,1
42833397,42817377,1
42439990,42430347,1
42439409,42448254,2
1381944089,60810564,6
42885123,42786700,1
42439403,42448238,2
42833349,42817418,1
42439203,42453310,1
42440020,42428321,1
42440012,42428313,1
42833316,42818515,1
42439399,42447115,2
42440004,42428310,1
42438906,42442123,1
42833312,42810494,1
42439553,42438788,1
2089937932,42917418,2
42931844,42908259,1
597844756,42497588,1
42439968,42428277,1
42439392,42446031,1
42439955,42428258,1
597844756,42497580,1
42439550,42440838,2
42439563,42439567,2
42439181,42451787,2
42439580,42439581,1
42833340,42815810,1
42833276,42817462,1
42439078,42454742,1
42882973,42849730,1
42439830,42430257,2
42833257,42817446,1
42439323,42446889,2
42439561,42439563,2
42439191,42451018,1
42833259,42817450,1
42439559,42439561,2
42439553,42439556,1
42439559,42438798,2
42439345,42445574,1
42488408,42497691,1
42439842,42430277,2
42833248,42817377,1
42439563,42438802,2
42439537,42439542,1
42439389,42439392,1
42432308,1918039869,1
42438961,42456335,1
42439406,42443029,1
42439527,42439530,1
42439530,42439335,1
42439170,42449893,1
427842145,42433625,1
42439834,42429661,1
42439588,42435844,1
42439823,42429375,1
1904847201,42919829,2
42439497,42439498,2
42432308,1918039898,1
42439490,42439497,2
42439489,42439490,1
42439598,42432954,1
42439527,42436779,1
42439280,42444909,2
42439551,42436763,2
42439542,42436796,1
42439443,42439440,1
42439840,42427426,1
42439836,42427374,2
42439599,42432957,1
42733534,42758642,1
42439236,42445558,2
42439207,42445612,1
42439399,42439403,2
42439406,42439409,1
42439403,42439406,2
42438894,42442949,1
42439551,42430143,1
42832526,42832525,1
42438908,42453236,2
42427411,588593611,2
42439070,42449067,1
42438984,42451564,1
42439490,42435231,1
42439498,42435237,2
42439497,42435234,2
42439440,42435422,2
42439335,42439345,2
42488212,42497662,1
42439486,42435211,1
42832531,42832526,1
482661024,482661734,1
42439443,42435642,2
42439556,42430052,1
42832503,42832499,1
42832512,42832506,2
42832525,42832523,3
42439070,42446521,1
42832506,42832503,1
42439178,42442881,1
42439275,42439830,2
42439561,42430063,2
42882916,42842354,1
42439286,42439295,2
42832499,42832494,1
42439567,42430075,2
42439280,42439286,2
42832494,42832489,1
42440253,61275601,5
42881458,42882970,1
42439567,42428012,2
42432054,1918039896,2
42439345,42436364,1
42438891,42449956,1
42438949,42447176,1
42488270,42491439,1
42883028,42836513,1
42438889,42446987,1
42438920,42447336,1
42439464,42430989,1
42439203,42438849,1
42439275,42435603,2
42439464,42429999,1
42439191,42438362,1
42438772,42447207,1
42439236,42434140,1
42438881,42445928,1
42439454,42428590,1
42733194,42759735,1
42439207,42435470,1
42439099,42439096,2
42438971,42443061,2
427841071,42451695,2
295228009,103856534,6
42439228,42434314,1
42439213,42434340,1
42439335,42430167,2
42439006,42440743,2
42439001,42440754,1
42437465,42448430,1
42880319,42896819,1
42438795,42438791,1
42438886,42438881,1
42809611,1414020846,1
42932921,42855364,2
42439001,42439006,1
42439096,42436152,1
42439029,42438228,1
42486600,42535632,1
42438859,42443346,2
42439286,42429664,2
427840949,427804196,2
42438963,42438961,1
42438973,42438971,2
42439272,42429657,1
42733809,42735759,1
42438923,42440138,1
42438509,42452956,2
42438889,42438886,1
42439001,42436947,1
42438953,42438949,1
42438867,42441668,1
42438836,42442604,1
42438300,42458943,1
42438774,42444458,1
42438949,42438947,1
42438891,42438889,2
42439236,42428471,1
42487311,42511716,1
42733591,42741106,1
272195272,1538237264,2
42438894,42438891,2
42880331,42910092,1
42883002,42824169,1
42438832,42438306,1
42438836,42438839,1
42438503,42450025,2
595105531,42455929,2
42438672,42444933,2
42438784,42440710,2
42438859,42438862,1
595105496,42455934,1
42438928,42435354,1
42882970,42826064,1
476025020,476025435,6
42438805,42439567,2
561035330,595314103,1
42438800,42439561,2
42488516,42471133,1
42439073,42430249,2
42438702,42442128,1
42428345,588546798,1
42439073,42430828,2
42438791,42439556,1
476025008,476025020,2
103207071,103207075,3
599270651,2408421436,2
42438798,42438795,2
42438805,42438802,2
42438825,42438304,2
247085079,593839894,2
42438800,42438798,2
42438819,42438300,1
103207060,103207063,3
42438468,42438471,1
42438173,42453310,1
42438795,42436481,1
42733681,42733678,1
103207043,103207045,3
42438791,42438788,1
42438819,42437841,1
42438772,42438774,1
42733686,42733681,1
42438544,42445888,1
42488442,42470376,1
42882973,42824118,1
599270611,2408421292,1
42438498,42447105,1
42438798,42436484,1
42438802,42436489,1
595105472,42453000,2
42438506,42443027,1
42438973,42430488,2
42932948,42846151,2
42438487,42446026,1
42432071,1919595924,2
42438849,42434360,1
42438788,42436475,1
1170604778,42445598,2
42438155,42453934,1
42438953,42430482,1
42431413,248709587,1
42438963,42430474,1
42442963,371034162,2
42438881,42432580,1
42733524,42735692,1
42438471,42438476,1
42438836,42428892,2
42438531,42440449,1
42733530,42733526,1
42733534,42733530,1
103207063,103201208,3
42856258,597294497,1
42733526,42733524,1
42488429,42467024,1
42438529,42438531,1
42438785,42431491,2
42438819,42430989,1
589928029,2831728349,1
42438867,42428072,1
279609722,597443942,2
42438531,42438529,1
42932839,42841815,1
42832478,42808177,1
595105581,42442948,2
42438862,42428063,1
42437949,42456303,1
427841071,42434465,1
42438506,42438509,1
42437845,42458943,1
42438529,42436974,1
449617997,451052015,6
42438498,42438503,2
42438529,42437505,1
42437990,42453700,1
42438839,42427649,1
42438463,42439181,2
42437996,42432108,1
42487311,42483950,1
42438300,42438819,1
42438257,42442664,1
42438547,42434807,1
42881950,42845815,1
42438784,42428493,1
42438463,42438362,1
42879545,42919687,1
42438809,42427036,1
42437996,42452076,2
42476728,598043776,1
42438544,42434800,1
276320116,276318043,2
42438292,42442613,1
42438859,42424225,2
103207045,103194948,3
42487555,42487558,1
42438306,42438832,1
42486594,42516043,1
42932492,42849753,2
42438928,42421852,1
42438362,42439191,1
587812578,587812665,6
42438809,42425246,2
42437830,42455480,1
42438674,42427821,1
277387017,476025008,1
42437379,62915525,5
42438684,42427828,2
42487083,42500050,1
42437949,42450489,1
42438275,42440381,2
42438531,42423307,6
1773063789,1773063787,2
589928189,371231343,1
595105496,42438894,3
1773063787,1773066054,2
42438476,42433243,1
42438304,42438306,1
589928201,371231224,1
42438306,42438304,1
42832512,42799103,2
42438038,42445783,1
42438304,42437845,2
42437801,42453258,1
42438774,42422086,2
42732974,42739770,1
2408421467,276060694,1
42486329,42514974,1
593216431,593301322,1
42438173,42438849,1
42437670,42455735,1
2799469684,42844233,1
42438024,42442651,1
42438509,42428022,2
42438174,42438173,1
42437917,42443406,2
42879504,42910642,1
42537973,42488999,1
42437693,42451695,1
42487567,42477254,1
42438066,42439029,1
42437760,42448440,1
42437749,42439813,1
42487070,42487074,1
42437965,42437996,2
42487558,42474733,1
42437589,42452067,2
42879498,42908947,1
42438045,42438043,1
42487552,42474960,1
2408421303,276058764,2
42442422,1996323622,2
103859657,296859440,4
42437992,42437990,2
42438060,42436069,1
42486735,42499830,1
42831190,42831193,1
42437990,42437965,2
42831193,42831190,1
589929417,42452814,2
42438052,42434161,1
42438038,42435448,1
42732960,42730077,1
42438043,42435312,2
42437746,42443832,1
42437749,42444277,1
42881130,42855140,1
42437830,42440754,1
42437644,42446701,2
42476629,598031730,1
42437686,42445404,1
42438043,42434158,2
42437928,42437801,1
42487074,42487083,1
42437890,42435624,2
42437841,42438825,2
42437371,42454433,2
42487066,42487070,1
42437339,42455867,1
42437354,42455396,1
42437349,42455175,1
42437914,42437909,2
42437909,42437914,2
42437280,42456543,1
42437663,42444954,2
42437346,42455083,1
42487564,42471183,1
42437379,42453545,2
42437626,1773121034,1
42437644,42445365,1
42437826,42437830,1
2799469684,42832453,1
42437354,42453613,1
42437289,42455887,2
42487552,42470396,2
42437343,42453604,1
42437845,42438304,2
42437349,42453610,1
42437830,42437826,1
42437909,42435624,2
42437845,42437841,2
103207076,103175945,3
42826933,2459401771,1
2402842568,2503677681,1
42437580,42445606,1
42435400,42456115,2
42436903,42436894,2
42437283,42437287,2
42485640,42519223,1
42437283,42449893,1
42437763,42437760,1
42437773,42437770,1
42803880,2439667846,2
42437801,42437928,1
42437909,42434279,2
42433408,589929417,3
42437618,42442843,2
42437890,42434270,2
42437763,42437768,1
42437881,42434268,1
42437770,42437773,1
42437770,42437768,1
42437773,42437505,1
42437768,42437770,1
42437768,42437763,1
42437177,42453220,2
42905218,279603573,1
42437996,42429643,1
42437760,42437763,1
277787301,2089937906,2
42437423,42447228,1
42437428,42447230,1
42437433,42447069,1
371198766,371207282,6
42437654,42439443,2
42932839,42817771,1
42437770,42435928,1
42437481,42444129,1
42437763,42435923,1
42437760,42435922,1
42436968,42455200,2
42437773,42432000,1
42437358,42445916,1
60918583,60925316,2
42931433,42859209,1
42446398,370894980,2
42437881,42430271,2
42437890,42430271,2
42430749,247123651,1
42437663,42435644,2
42437928,42427834,1
42437445,42442983,1
42882356,42806459,1
42446398,370893396,2
2089937763,42860233,3
42437368,42445001,1
42486339,42497669,1
42437580,42437589,1
42437589,42437580,1
42437654,42435644,2
42437915,42427494,2
42437283,42446875,1
42437914,42427483,1
42438084,42422086,1
42438045,42422000,1
42437384,42443332,2
42437529,42439170,1
42437881,42428201,1
42437530,42438174,1
42731099,42775271,1
42438052,42422018,1
42436796,42452396,1
42437654,42430304,1
598300223,42465871,3
42437503,42437770,1
42927013,1927807845,1
42437505,42438529,1
595703341,247227450,1
42437218,42446733,1
42437529,42437530,1
42436922,42456060,1
42437177,42446772,2
42437490,42437763,1
42437333,42442843,1
42437204,42446723,2
42437201,42446155,1
42437201,42446721,1
42437188,42446778,1
42437425,42437423,1
42486597,42486594,1
296859440,295452099,4
42497729,370870741,1
42437786,42427744,1
42437451,42437445,2
42437287,42442877,1
42437174,42446161,1
42437463,42436330,1
371198785,371198766,6
42437445,42437436,2
42437363,42439972,1
42437428,42437425,1
42437436,42437433,2
42437433,42437428,1
42437156,42441254,1
622232072,2422186264,2
42437916,42421731,1
42457788,422438819,1
42436903,42453457,2
42437589,42432184,1
42437918,42421741,1
103207079,103162254,3
42437644,42430304,2
42437536,42431868,1
42451787,1692450029,2
42437410,42437401,1
2757013657,597688920,3
42436894,42452006,1
42437536,42432679,1
42437686,42427786,1
42437156,42441257,1
589929417,42433408,3
42437339,42437333,2
42437135,42444116,1
42437343,42437339,2
42436714,42455963,2
42436919,42450015,1
42535632,42535635,1
42437287,42437289,2
42830910,42818606,1
42437142,42442577,1
42437363,42435663,2
42437196,42440112,1
42437300,42437305,1
541467364,588455736,2
42817771,598433545,1
42436941,42440729,1
42486339,42486341,1
42437052,42442492,1
42437436,42431680,1
42437451,42431684,1
42437371,42434439,2
42437280,42437021,1
246909451,246913431,3
42436653,42456107,2
42436957,42446571,1
42436630,42456101,2
42437461,42430571,1
42486362,42487564,1
42436947,42446562,1
42436763,42452026,1
42437425,42431674,1
42436941,42446533,1
42437280,42434357,1
42436598,42455897,1
42436911,42446455,1
42932262,42819589,1
42436917,42446466,2
42436578,42456555,1
42437358,42432436,1
42437204,42437201,1
42486341,42486345,1
42437058,42441535,1
42487054,42464542,1
42486350,42486353,1
42481908,597844574,2
42436913,42446021,1
42437312,42433569,1
42436943,42440743,2
246909446,246909451,3
42436990,42442528,1
42486334,42486339,1
42436985,42443366,2
42437300,42433565,2
42437218,42435746,1
42437177,42437174,1
589929444,42428052,2
246909451,246909454,2
589929417,42428052,2
42436756,42449390,2
42831193,42804745,1
42437358,42430333,2
42437124,42437755,1
42436531,42456049,1
42436647,42450061,1
42437096,42437106,1
42437174,42435387,1
42436942,42442870,1
42436707,42449963,1
42437106,42437108,1
42900647,597443960,4
42436921,42443024,2
42437363,42428287,1
42437142,42435364,1
42436514,42455113,1
42826816,42938502,1
42802987,597324677,6
42437211,42433163,2
42437084,42437096,1
42436710,42442955,1
277482219,1242159811,2
42436726,42446203,2
103207075,103150196,3
42436510,42453674,1
42436939,42440721,1
42436751,42446270,1
42436624,42450055,1
42436748,42446266,1
42438306,61272284,1
42436753,42445413,1
42437021,42437280,1
42437222,42431187,1
42437218,42431210,1
42442142,1420632001,1
42436756,42445417,1
42436705,42446994,1
42436701,42445936,1
42436947,42439001,1
42436748,42445409,2
42437021,42437018,1
42436971,42438531,1
42437135,42433324,1
42437018,42437021,1
42436746,42445404,1
42436990,42436985,1
42436586,42449906,1
42436944,42439006,1
42437124,42433302,1
42436806,42442728,1
42436700,42446353,1
42436935,42438784,1
42436582,42446925,1
42436640,42446147,1
42437111,42432054,2
42436369,42455200,1
103870311,293351273,3
42436586,42448701,2
42437113,42432083,1
42436957,42436959,1
42436578,42448693,2
42436519,42449982,2
42436968,42436371,1
42436779,42442276,1
42437108,42432060,1
593886252,42442918,2
42436949,42436947,1
42436754,42442898,1
42436610,42446132,1
42436637,42445840,1
42436644,42445823,1
42437018,42434354,1
42436985,42435323,2
42486334,42478111,1
598043776,42533974,1
42437084,42432068,1
42436911,42436913,1
42436919,42436921,2
42436921,42436922,2
42437401,42422026,2
593886220,42442918,1
42437074,42432075,1
42436917,42436919,2
42436052,42436050,1
42437605,1773076778,1
42436703,42436701,1
42436546,42444817,1
42436651,42443072,2
42437058,42431057,1
42436793,42439537,1
42437118,42429812,1
42437113,42429754,1
42430167,1919595913,2
42437050,42431447,2
42437108,42429646,2
42436333,42453038,1
42535635,42520827,1
42436894,42436129,1
42436784,42439530,1
42437084,42429773,3
42437096,42429769,2
42436575,42445879,1
42436511,42445961,1
42436544,42445738,2
42437018,42431452,1
42436761,42439551,2
42436516,42447020,1
42437067,42429806,1
42436556,42445757,1
42436734,42440146,1
42436551,42444820,2
42437312,42421820,1
496707003,42437760,1
496707003,42437755,1
598043776,42530376,1
42436537,42445731,1
42437305,42421806,1
42436705,42436703,1
42436753,42436751,2
42436784,42436779,1
42484806,42521121,2
42436539,42444810,1
42436796,42436793,1
42436590,42442889,1
42436788,42436784,2
42444277,587988061,2
42436481,42445230,1
42436159,42455357,1
42881454,42807567,2
42436119,42456986,1
42486265,42474832,1
42436484,42445232,1
42436756,42436754,2
42436707,42436705,2
42442417,1733614298,1
42436751,42436748,1
42436549,42443042,2
42827615,42902896,1
42437626,1773084405,1
42436475,42445225,1
42436748,42436746,1
42436710,42436707,2
246909446,42424521,3
42437021,42428170,2
42437618,1773084405,2
42436714,42436710,2
42427494,1334569028,4
42436716,42436714,2
42436489,42436492,2
42436486,42438800,2
42436619,42436624,1
42436974,42427750,1
42455751,593920893,1
42436701,42436700,1
42436935,42429373,1
42436184,42452310,2
496707000,42433539,1
42436489,42443009,1
42436126,42452006,1
42436724,42434117,1
42436135,42452610,1
42436922,42428016,2
42436624,42436627,1
42436848,42430205,2
42436779,42432135,1
42436567,42436353,1
42437050,42421996,2
599270652,482640607,1
593886253,42432540,1
42435922,42457821,1
42436582,42436586,2
42436590,42436598,2
42437058,42422018,1
42436492,42438805,1
42436627,42434912,2
42436578,42436582,1
42436575,42436578,1
42436619,42434895,1
42486345,42466506,1
