begin_node_id,end_node_id,Length
42481693,42494664,244.802
42432226,42455238,75.165
42432659,42440388,83.972
42432928,42432929,85.169
42432932,42432931,80.427
42432933,42432936,81.086
42432933,42432932,79.683
42432929,42432928,85.169
661821952,42897086,62.684
42432931,42432929,85.834
42433066,42428086,88.306
42482014,42484034,57.282
42432926,42432928,95.497
42825556,42844279,79.408
42446959,561042204,146.335
42432580,42443528,79.9
42432211,42454742,155.112
42432244,42438034,70.668
42432156,42449570,123.082
42482165,42475767,79.927
42482207,42475322,69.459
42432861,42432856,216.057
42432436,42446488,78.382
42432558,42443336,84.37
276315007,276299282,365.635
103150196,103207076,87.137
42432564,42442445,83.646
461040429,2757013684,161.56
42826056,42826060,79.316
42432856,42432847,154.12
42432438,42445916,84.3
42432572,42441654,82.492
42826060,42826064,115.326
42432847,42432856,154.12
42432847,42432834,142.32
42432585,42439996,79.216
2481877067,42437930,101.643
42432834,42432847,142.32
42826053,42826056,85.991
42432598,42440170,79.431
42826048,42826053,117.245
42432834,42432825,147.601
277630003,2089937932,132.125
42432736,42435341,80.394
42432825,42432818,154.984
2481877067,42437928,129.857
42432825,42432834,147.601
42432818,42432825,154.984
42826040,42826042,82.626
42826038,42826040,78.97
42825916,42825919,79.498
42432744,42432756,272.6
42531627,42514454,79.601
42824172,42883005,299.331
42826019,42826027,67.882
42826016,42826019,79.629
42432464,42442935,79.1
42432700,42435675,79.69
42826008,42826016,118.136
42432142,42452026,122.245
42432818,42431544,85.516
42824162,42882996,299.847
42826000,42826008,74.96
42531870,42506329,139.753
42825989,42825992,81.481
42825985,42825989,91.001
595800979,42719455,79.066
42825929,42825925,56.716
42825343,42844274,84.793
42432818,42430384,310.93
42824399,42874023,90.839
247221628,595703332,339.744
1372888563,42465234,239.016
42432089,42452107,110.176
1372888548,42465262,239.008
42432085,42452067,110.158
42531876,42504292,98.095
42531876,42504290,91.912
42432703,42432706,273.85
42825925,42825929,56.716
42825919,42825916,79.498
42432083,42443127,142.18
42432867,42423564,152.089
42825887,42825882,201.526
42819566,2402842568,197.62
42825913,42825916,80.487
42825916,42825913,80.487
42432700,42432703,273.738
42825906,42825913,75.935
42825913,42825906,75.935
42481889,42480574,204.328
1538237248,1584024995,98.658
42825900,42825901,82.708
42432589,42435684,80.145
42825901,42825900,82.708
42825901,42825544,84.741
42825906,42825544,87.727
42443310,2710204310,273.068
42432679,42429507,74.189
42431804,42457728,136.728
42432556,42435283,80.6
42825882,42825887,201.526
42825879,42825882,170.156
370912817,589100393,100.24
42423579,593215564,106.702
42432693,42430344,311.514
42428052,589929417,62.46
42532947,42467919,115.828
42432302,42442230,72.639
42825992,42820704,76.141
42432589,42432594,273.793
42432594,42432598,273.719
42432679,42429840,148.386
42428402,272195271,67.084
42876752,42815770,167.877
42481683,42481687,82.886
42432598,42430698,273.852
276314184,276314230,83.866
42432556,42432558,273.268
42825994,42818182,84.435
42481690,42481693,93.407
42481687,42481690,93.137
42481645,42481648,99.549
42481669,42481672,82.782
42481679,42481683,95.374
42481677,42481679,79.437
42481657,42481659,86.547
42432580,42430356,311.229
42481659,42481663,86.89
42431684,42455695,79.107
42432458,42432451,83.406
42810468,607955129,47.467
42432161,42442255,164.066
42432464,42432540,174.93
42432458,42432464,132.685
42432464,42432458,132.685
2402842565,2402842564,299.727
42432436,42432438,154.454
42432444,42432451,154.268
42432585,42428307,71.102
42432451,42432458,83.406
42480534,42514274,43.528
42825900,42818120,153.397
42481652,42479627,99.98
42816054,42816060,79.194
42428433,42440815,156.744
42430361,42440004,273.206
42431210,42437218,79.867
595352904,42428956,83.489
42432178,42432174,75.531
42874646,42874640,82.118
42825544,42825901,84.741
42432184,42437589,116.625
42432171,42439207,139.283
42432744,42421737,86.261
42432736,42421728,85.977
42432352,42432395,64.943
42432102,42440686,110.039
106100961,106089178,847.623
42825544,42825906,87.727
42825558,42825556,121.705
42874618,42877845,266.787
42432246,42435451,76.849
42826042,42810477,107.815
1918039896,1918039876,79.207
42825556,42825551,132.308
42432135,42436763,96.537
42432214,42435596,47.971
42825544,42825542,197.601
246650510,42446678,236.366
42432238,42435435,67.412
42825539,42825534,50.371
42825542,42825539,174.894
1918039880,1918039869,46.328
42874669,42874672,79.491
1918039869,1918039880,46.496
42825534,42825525,183.315
42431563,42455643,85.586
42432572,42424032,89.652
42825525,42825534,183.315
42432308,42432305,183.701
42432181,42432178,72.983
42432068,42437084,137.31
42432241,42432238,55.136
42927001,42824136,201.257
42874640,42874636,81.873
42874636,42874631,81.6
42874612,42874618,74.916
103098551,103215751,53.742
42431680,42449991,78.982
370898177,370913767,594.135
42431508,42454758,68.742
42432083,42437113,137.781
277046311,42844251,104.887
42431656,42449985,79.527
42432078,42437067,137.915
42431503,42454742,137.751
42432184,42432181,87.14
42432208,42432211,57.221
42481663,42472153,86.127
42432066,42437096,137.2
42432057,42437108,137.779
42825556,42821393,86.341
278630368,42496432,128.15
42432211,42432208,57.221
277046643,42832478,120.381
42432201,42432199,75.422
42824080,42867027,218.714
42432205,42432208,60.039
42432148,42433574,123.775
42432199,42432194,76.019
42432194,42432199,76.019
42431544,42443612,154.834
42825304,42825303,79.967
42432194,42430241,108.924
42430491,371212085,54.19
42432171,42432165,52.113
42431614,42449600,73.902
42432174,42432171,50.688
42432156,42432152,75.316
42481648,42471092,99.328
42432165,42432161,80.848
42432135,42432127,75.245
42432148,42432142,80.019
42431992,42437124,70.27
42432152,42432148,77.143
276314230,276299179,168.526
42926417,42838415,84.936
42432142,42432135,73.162
42431230,42458728,133.151
42432171,42430044,71.495
42432181,42430030,87.995
587988061,278609934,63.023
42431674,42445994,78.858
42431630,42446825,78.546
42432174,42430038,79.116
42825321,42825317,87.068
42431650,42445972,79.59
42817794,2844853156,179.37
42432102,42432099,73.233
42825317,42825316,94.537
42825314,42825313,58.731
42825316,42825315,93.251
42825315,42825314,90.844
42432078,42427352,79.457
42431877,42437536,172.217
42844256,2034007426,100.203
42825302,42825301,80.947
276314183,276299050,147.161
42825303,42825302,78.444
42432073,42432075,76.835
42432077,42432078,76.564
42432075,42432077,75.472
42432060,42432063,46.608
42432127,42430154,155.898
42432068,42432071,71.743
42844251,2034007426,103.943
42431635,42445291,82.149
42481672,42467081,79.201
42432063,42432066,68.042
42926923,42816054,229.212
42432085,42429754,98.989
42431611,42445356,65.419
42431490,42449333,81.18
42432161,42428438,80.626
42874661,42866066,78.353
42431459,42449890,81.276
42432099,42429773,96.936
42431805,42436400,123.216
42424137,406006377,82.103
42926712,42824399,59.916
42874636,42865829,267.907
2089937982,277028983,102.324
42431602,42443588,65.586
42873410,42902825,75.617
42874655,42846757,61.58
42431656,42431659,215.739
42431802,42431797,54.695
42430691,62915531,197.005
42431889,42431877,55.634
42431154,42455357,103.43
422438905,373268478,305.006
1241986499,42938502,256.116
42445908,561042193,144.868
42432127,42424864,108.493
42445910,561042194,143.845
42433927,2059304029,683.519
42481025,42481037,91.421
42874023,42881130,133.595
42431877,42431868,82.51
277046311,42832453,42.909
42480574,42494916,99.147
42823995,42858898,124.99
42436003,2141026515,78.876
42431544,42440951,79.581
42431678,42437433,80.119
587988061,588455738,105.146
42431681,42437445,80.153
42431671,42437423,80.091
42431560,42440960,78.055
42430677,62915525,237.469
42431804,42431802,76.743
42431814,42431812,74.861
246650510,42430607,269.021
42874650,42860017,82.43
42431805,42431804,73.974
42431549,42440020,78.802
42431812,42431805,73.269
42431503,42436427,68.862
296856881,694854912,154.302
296856912,694854920,115.844
42480130,42505929,57.258
42431797,42431793,74.939
42431793,42431789,67.482
42431793,42430796,49.628
42926487,42824085,210.917
42431868,42428529,152.012
276062187,1698103194,78.586
42431413,42442175,316.514
42431617,42436033,79.935
42431464,42440737,87.141
42480069,42506181,78.841
246650510,42427828,83.617
42431459,42440729,87.189
42825887,42793624,57.868
42431556,42435714,86.828
42431491,42438784,85.291
42431789,42429701,40.138
42431773,42430187,75.354
42430981,42454120,66.39
42431470,42439323,79.088
42874091,42873480,77.627
42430914,42454997,76.245
42431678,42431680,154.456
42431681,42431684,227.926
42431680,42431681,216.011
42431293,42443263,571.432
42430924,42455007,76.4
42431671,42431674,154.31
42434179,2348688907,43.535
42923772,42900657,79.29
42860247,2757013687,87.668
2570180837,42816050,236.917
2297172754,276318048,96.91
42430903,42454994,75.433
42431654,42431656,154.265
42445653,561042194,78.443
42431505,42436159,72.394
42445653,561042197,55.932
42431654,42429976,79.524
42431452,42437018,80.88
42431635,42431630,90.774
42431630,42431635,90.774
42431659,42429981,79.316
42430861,42455026,76.014
42431165,42445534,76.528
42923772,42900660,118.768
427850819,593984752,97.303
42860217,2757013720,79.332
42431649,42429970,79.8
42860227,2757013712,82.135
42431447,42435316,77.302
42430770,42456464,70.568
42431684,42427991,217.275
42520724,598033030,45.293
42431536,42431797,135.628
42923790,42900618,79.159
42431661,42427972,217.304
42431187,42442574,79.444
42431453,42434354,80.72
42431453,42434352,87.541
42431275,42436384,78.945
42430914,42449023,74.419
42431193,42441276,151.009
42431517,42431519,60.693
42431519,42431773,135.449
42430745,42455643,274.003
482623180,483584559,75.359
42431515,42431517,76.441
42431549,42430378,273.978
42431210,42440104,89.171
42431505,42431503,81.303
42431193,42441263,66.944
103101556,103098551,57.502
42431491,42431490,184.926
42430938,42449029,75.332
42431519,42430770,73.493
42431447,42431363,67.659
42431461,42431459,138.838
42431467,42431464,76.593
42430886,42449886,74.439
42431470,42431467,152.942
42480574,42481889,204.328
42874612,42849663,50.896
42431464,42431461,77.304
42431113,42441903,143.682
42431556,42428328,133.113
42431459,42431453,154.866
1104165608,42424408,72.24
42431490,42430255,309.998
42431453,42431452,157.316
42430886,42449017,74.984
42430358,42440153,310.958
42480132,42480130,79.759
42431107,42431106,80.663
1044184576,60007332,750.404
42431024,42441587,118.54
42445369,561042188,85.155
42431200,42437204,79.246
42431067,42441535,147.934
42479621,42509052,99.328
1815133244,42445027,80.318
595473295,595473291,56.4
42430945,42444837,305.858
42431000,42442422,274.055
42431034,42441569,240.091
42431363,42431447,67.659
42801729,2689614147,70.863
42430747,42450341,273.839
42465332,602890392,79.571
42431452,42428493,92.687
42430898,42442857,74.532
42431118,42437920,142.754
371239958,589928259,283.777
42430664,427804029,111.904
42431207,42435755,79.627
42427278,272195272,66.562
42429840,493889629,130.789
42430985,42442415,275.96
42431273,42431275,55.565
42431186,42435359,252.716
42519809,598054704,50.959
42424218,247123611,63.914
42825308,42799951,50.102
42432082,1773082410,145.426
42431154,42436159,156.131
42431107,42431108,79.904
42431156,42431154,96.686
42481037,479715801,75.217
42430664,42448996,270.649
42431000,42438832,159.893
42825307,42798095,80.391
42432184,1773076513,74.22
595473421,595464558,331.233
42430989,42438819,109.83
42432082,1773078006,51.388
42431200,42431201,136.174
42431207,42431210,138.244
42430713,42446363,272.969
2499802957,42428998,82.381
42824112,42833325,218.756
42823482,42852807,159.445
42431108,42431107,79.904
42431116,42431118,79.088
42873480,42874087,66.369
42431447,42421993,81.613
42873425,42876225,95.199
42480143,42484194,56.807
373850921,2481877067,49.938
42431118,42431116,79.088
42431108,42431111,79.939
42431113,42431111,78.747
42431116,42431113,80.484
42431113,42431116,80.484
373850911,2481877067,188.694
42431111,42431113,78.747
42431111,42431108,79.939
596775882,100522728,81.46
42431034,42431037,87.73
42431089,42431094,79.641
42431102,42431104,79.286
276385544,42844527,56.04
42431106,42431107,80.663
42431106,42431104,79.686
42431293,42425232,138.602
42431104,42431106,79.686
42431104,42431102,79.286
42431094,42431089,79.641
42431099,42431102,86.042
42431102,42431099,86.042
42431154,42429412,81.071
42431096,42431094,79.524
42431099,42431096,86.085
42431096,42431099,86.085
42431111,42428737,127.696
42479281,42509213,193.425
42431078,42431089,79.486
42431089,42431078,79.486
42431165,42428458,111.346
42431067,42431057,79.743
42431078,42431067,80.596
42431067,42431078,80.596
42431037,42431034,87.73
42431005,42432572,133.681
42923772,42885751,110.355
42923767,42885748,89.905
42431037,42431039,85.636
42431280,42423677,335.4
42431039,42431044,77.886
42430981,42430983,79.575
42431007,42431005,79.812
42431015,42431009,80.802
42431027,42431030,80.751
42431030,42431027,80.751
42431104,42428720,128.711
42480099,42482410,125.178
42431027,42431024,80.428
42430557,42445357,73.933
42431007,42431008,81.225
42480088,42482429,127.15
427804196,593839894,131.452
42431009,42431015,80.802
42431008,42431007,81.225
42431009,42431008,80.458
42431008,42431009,80.458
42430983,42430981,79.575
597311311,277387017,111.234
42431004,42431005,87.297
42431005,42431007,79.812
42431005,42431004,87.297
42431002,42431000,80.707
42431004,42431002,87.71
42431078,42428701,128.544
42430984,42430983,79.593
42742681,2757492815,70.82
42480143,42480139,79.54
42430989,42430985,82.102
42430984,42430985,80.075
42480139,42480075,79.347
42430985,42430984,80.075
42430367,42440012,273.581
42430861,42428480,227.01
42430898,42430903,228.557
42431007,42428640,183.932
42823417,42847428,111.567
42480117,42480120,84.383
42431044,42428682,127.503
42480120,42480143,56.004
42430761,42436968,66.507
42430959,42430965,78.054
42480109,42480117,79.338
42824096,42825865,201.933
42459180,596776325,80.467
42430951,42430953,145.301
42480099,42480109,63.717
42430938,42430924,225.219
42480096,42480099,77.707
596775840,100522728,77.376
42430805,42433821,79.863
42824136,42824130,79.109
42430924,42430938,225.219
42431004,42428634,233.581
42480075,42480132,79.326
42874050,42849722,84.105
42430924,42430914,223.964
42431015,42428068,80.432
596775840,100521544,70.703
42824130,42824124,78.81
42439099,246649429,130.584
42430914,42430924,223.964
42430903,42430914,213.486
42874050,42849240,219.159
42430828,42433272,93.605
42430796,42430770,92.525
42430075,42454701,80.38
42430965,42428016,145.685
42530376,42492415,91.226
42824112,42824118,79.05
42430889,42430898,52.604
42824096,42824101,237.49
42430673,42437379,262.242
42430673,42437371,275.158
42430257,42449333,310.378
42824085,42824080,76.954
42430828,42432205,73.973
42430828,42432201,77.592
42430115,42453777,82.248
42430363,42446353,310.861
42430857,42430861,161.498
42430770,42431789,98.727
42431118,42421749,87.193
42430805,42431802,123.221
42874672,42827956,79.307
42445033,1815133244,77.762
42430607,42437693,275.041
42430953,42427196,81.838
42430803,42431793,110.753
42429970,42456683,79.427
42430811,42430805,88.388
278638345,587988061,84.066
42430796,42431273,104.225
42430805,42430803,43.647
42459041,596776201,85.761
246649429,42431156,174.499
42430669,42430664,80.245
42431019,42421776,86.048
42430342,42443556,311.181
42431057,42422016,79.035
42872000,42908881,79.374
42431004,42424032,113.878
42430770,42431273,65.684
42480120,42473959,83.785
42478436,42526333,125.96
42463727,598202939,261.304
42431019,42422592,143.472
42430352,42443528,310.947
42430770,42430761,105.656
42430007,42454401,68.366
42430394,42442142,205.863
370897167,370898177,342.022
42431044,42422016,81.578
42430736,42430722,79.856
42431034,42421810,79.985
42430485,42438971,78.21
42430571,42436330,41.256
1538237264,272195272,44.035
42430747,42430745,87.499
42430749,42430747,55.318
42430747,42430749,55.318
103149446,103162181,205.444
42430479,42438949,79.457
42430745,42430747,87.499
42430745,42430742,84.61
42430739,42430736,78.891
42430742,42430739,79.802
42431030,42421810,81.386
42430673,42430669,85.467
42430698,42430694,77.336
42430713,42430707,76.733
42430722,42430713,80.563
42430973,42423039,123.282
42430722,42430736,79.856
42430713,42430722,80.563
42429888,42456555,78.523
42429946,42454538,81.562
42430698,42430704,79.061
42430707,42430704,81.885
42824101,42818542,100.181
42430707,42430713,76.733
42430981,42421985,79.677
42430704,42430707,81.885
42430704,42430698,79.061
42430375,42440020,273.98
42430063,42450009,80.596
42430519,42436037,61.755
42430694,42430698,77.336
42430694,42430691,79.801
42430688,42430685,80.209
42430691,42430694,79.801
42430691,42430688,79.273
42430677,42430673,85.592
42430685,42430680,79.813
42823427,42838611,96.155
42430685,42430688,80.209
42430680,42430677,78.839
276061109,1698103194,131.736
276315677,276207728,72.432
42428433,42440820,82.428
42808195,276069369,118.763
60007644,599062332,94.456
42429727,42453226,80.04
42429830,42452817,71.076
42430603,42430600,78.762
42430639,42430643,76.047
42430350,42439994,273.434
42429888,42454522,78.499
42430942,42421828,101.449
42430338,42439981,273.146
42430643,42430639,76.047
42430160,42445574,163.765
42430474,42434905,79.698
42430482,42434898,80.65
42430488,42434910,81.233
482652239,482655346,47.369
42430477,42434894,80.684
42429844,42454600,156.04
42429874,42453624,80.339
42430052,42446013,80.827
42430857,42421877,74.742
42775278,42755157,80.062
42430600,42430597,76.74
42430597,42430594,77.632
42430253,42440710,310.788
277030759,277630003,171.402
42430298,42439443,275.018
42430333,42437358,311.327
42430265,42439836,273.704
42430274,42439840,273.637
42430571,42430557,72.313
42430255,42439826,274.5
42430263,42439834,274.032
42430557,42430550,126.275
42431617,246866828,178.758
42429976,42447030,79.502
100662035,471244797,57.466
42430304,42437654,275.234
42479627,42481657,79.18
42458766,596776120,80.242
42430249,42439070,310.604
42430304,42437644,309.093
42430550,42429830,69.258
42430271,42437890,273.842
42430607,42427824,78.173
42430521,42430571,48.714
42429896,42449918,78.483
100662035,471244587,45.789
42430519,42430521,60.061
42430394,42434346,250.938
42725008,42736703,86.035
42874602,42818471,78.884
42429680,42455693,79.526
42430271,42437881,309.314
42478904,42502927,265.197
42430482,42430485,214.656
42430488,42430491,221.011
42430485,42430488,229.317
42430347,42434072,311.146
42430237,42437951,154.231
42430546,42428405,114.645
42430479,42430477,142.82
42430135,42440829,71.872
42430477,42430474,143.01
42431630,246866828,67.028
42430304,42430308,84.216
42430361,42430363,78.609
42430378,42431544,310.735
42821282,42896944,268.239
42430160,42439335,82.308
42479021,42497662,81.545
42430154,42439527,63.32
42430535,42427278,56.233
42429664,42454381,74.251
42430535,42427300,158.032
42430317,42433604,310.659
42430135,42439550,75.295
42429918,42446293,156.26
42429657,42454378,74.074
42430279,42434807,274.148
42430356,42432585,273.493
42430044,42442247,98.96
42430363,42430367,79.958
42430384,42430390,89.478
42430390,42430394,81.215
246649429,246890579,966.786
42430269,42434268,310.351
42429981,42442963,79.561
42429636,42453691,60.206
42429999,42442417,79.561
42430068,42439563,83.428
42430375,42430378,79.17
42430378,42430384,85.89
42429876,42445885,78.385
42430367,42430371,79.403
42430371,42430375,79.813
42530006,42487311,59.641
42429900,42442891,78.248
42430338,42430342,79.549
42528868,42521981,80.786
42430356,42430358,80.868
42430358,42430361,77.92
42430060,42439559,82.183
42430350,42430352,79.795
42434465,358448394,110.755
42430352,42430356,79.929
42430342,42430344,79.774
42430050,42439553,80.601
42824080,42807554,192.657
42430347,42430350,79.519
42430135,42436761,51.661
42824223,42803005,46.078
42430344,42430347,78.907
42430390,42427764,248.232
42430320,42430324,78.374
42430235,42433282,64.472
42430333,42430338,85.722
42429643,42451660,79.371
42775271,42746893,127.013
42430329,42430333,84.196
42430324,42430329,78.846
42430308,42430311,80.264
42429570,42453406,52.089
106078799,597443958,84.3
42430317,42430320,78.849
42430311,42430314,76.886
42429570,42453395,164.198
42430314,42430317,78.464
42429900,42429910,127.394
42429716,42443165,167.243
42430233,42430235,77.892
42430247,42430828,271.12
42430344,42428297,273.678
42429744,42447330,79.838
42430298,42430304,85.936
42430295,42430298,77.837
42430288,42430292,78.977
42429998,42439454,79.368
42430292,42430295,77.498
42823482,42823483,82.469
42430274,42430277,78.369
42430279,42430282,78.384
42430277,42430279,78.62
42823483,42823482,82.469
42430333,42428287,219.827
42430269,42430271,84.856
42430235,42430237,93.589
42430253,42430255,86.97
370888101,42434832,76.854
42430265,42430269,78.166
42430329,42428283,196.762
42430255,42430257,81.35
42430257,42430259,74.472
42430320,42428272,154.175
276317107,2799547029,153.259
42430247,42430249,81.497
42430314,42428264,105.195
42429330,42458766,86.754
42430259,42429659,74.667
42430308,42428253,47.046
42430241,42430247,77.009
42430154,42430160,85.786
246648219,42449341,80.927
42430249,42429374,80.806
42430187,42431517,132.196
42429688,42447076,81.112
42430295,42428234,50.723
42430288,42428227,112.143
42429827,42442584,218.586
42429842,42442107,82.117
42430282,42427797,78.814
42430038,42435472,90.402
42430282,42428223,172.353
42430277,42428216,231.658
42823420,42823427,161.619
42430205,42430217,58.462
42430143,42432127,63.476
42477990,42520210,187.999
42429694,42445247,75.571
42429562,42449597,73.264
42430217,42429700,81.093
42874655,42807755,82.312
42430271,42427423,84.759
42430187,42430205,107.822
42430394,42423674,274.08
42478411,597727992,255.878
406048768,42445392,82.344
42429703,42444884,82.764
42429690,42445236,77.399
42429682,42445227,79.312
42430263,42427371,74.764
42429633,42446800,107.055
42429643,42437996,72.355
42430030,42430034,72.313
1112485522,1112485544,143.237
42429342,42454196,85.83
42430126,42430135,126.784
42429716,42443156,71.435
42896971,661821952,77.252
42430122,42430126,87.862
42428989,2499802957,46.324
42429633,42445286,91.202
42430034,42432178,84.236
42429577,42446800,105.889
42429714,42442580,85.404
42429714,42442578,74.171
42429330,42454192,86.257
1112485531,1112485711,111.171
42429693,42443000,82.367
42429980,42431656,79.443
42430060,42430056,142.362
42430075,42430068,228.066
42442175,595703341,74.444
1567286111,2307147657,162.111
42430115,42428420,176.563
42430068,42430063,215.897
42430063,42430060,154.405
42430034,42430030,72.313
42429348,42451766,87.015
42430056,42430052,145.987
42430052,42430050,154.023
42430038,42430034,76.025
42430044,42430038,75.921
42429986,42431661,79.348
42429910,42429918,100.508
42429976,42429974,142.236
42430004,42429562,69.789
42430007,42430004,128.214
42429971,42431650,79.718
42430009,42430007,95.448
42429812,42435544,64.003
42429773,42437084,147.948
42477995,42514854,62.306
42842543,597444016,536.709
42429754,42437113,144.809
42429806,42435534,57.815
42429338,42450030,86.075
42429980,42429976,154.481
42429840,42434420,52.222
42429981,42429980,215.948
598248807,449616617,357.799
42429663,42439280,74.333
42449932,593886220,76.823
42430237,42421882,59.472
2548015256,276385544,46.745
103886354,103886352,41.873
42429971,42429970,154.592
42737584,588114597,96.524
42458112,596776546,81.979
103863130,293348993,514.9
42905218,276209383,325.223
42429661,42439275,74.35
42874036,42818504,136.2
42429314,42449187,86.278
42430143,42423456,112.885
42870426,42895228,122.161
42429346,42428037,178.13
42429806,42424932,75.94
42429507,42437536,83.634
406048768,42434974,138.626
42479028,42479023,208.123
42429334,42447132,86.741
42444514,373850921,141.504
42429896,42429900,216.513
42429876,42429888,156.188
42429712,42435372,74.309
42429646,42437111,79.442
42429662,42435610,74.374
42429452,42442723,80.47
42429874,42429876,154.278
103886419,103881371,77.04
42443804,561042204,53.995
276203987,592643538,100.833
42429832,42430557,69.267
42429636,42433542,62.399
42429829,42429830,49.928
42429773,42432099,96.936
42724759,42724756,233.078
42429324,42446041,86.338
42429735,42432900,93.387
42429769,42432102,97.228
42429741,42432905,79.942
595464558,60918687,140.96
42430707,61275601,196.868
42429754,42432085,98.989
42429811,42429809,77.247
42429701,42431773,70.22
595314103,561035330,80.193
42429340,42443037,86.723
42429661,42429659,274.038
42429707,42429705,117.521
42429809,42427345,70.305
42478906,42478904,201.638
42478909,42478907,125.095
42478907,42478906,201.535
42429735,42429732,204.701
42429744,42429741,137.012
42429741,42429735,61.996
42429708,42429707,86.688
42429700,42430233,77.324
42429552,42435207,79.74
42874076,42810501,48.004
42429708,42429709,122.554
42871997,42874602,78.118
595703242,1203806378,892.594
42429662,42429661,273.921
42429688,42429690,154.337
42920889,42931320,82.285
42429362,42440343,50.332
42429701,42429700,165.611
42429716,42428840,83.881
42429693,42429694,227.941
42429690,42429693,215.999
42429663,42429662,273.554
42429680,42429682,154.423
42429044,42449641,105.484
42429714,42428840,269.959
42429373,42439070,81.416
42429375,42439073,80.709
42429659,42430263,73.961
42477588,42505420,41.358
42429378,42432211,75.473
42429565,42430009,70.011
42429394,42436431,68.561
42874087,42807796,79.024
42529939,42466491,205.237
42429521,42433715,79.453
42428863,42453717,65.944
42429694,42428003,217.198
42872008,42872006,104.953
42428022,371206271,226.839
205026279,42437135,169.277
42429657,42428174,161.596
42429390,42436431,128.484
276314947,277768073,96.25
42823909,42788904,205.45
42436959,1989931095,111.563
42429388,42432214,41.178
42428003,371206270,184.388
42429577,42429570,63.487
42429466,42433044,80.776
42429563,42430007,69.981
42429563,42429565,118.368
42429570,42429577,63.487
42429570,42429565,160.598
42429431,42431156,75.609
2053820238,2387504625,63.764
42429562,42429563,127.247
42920480,42938181,79.176
42429029,42444081,84.47
1396367334,740060236,99.548
42819589,42919808,79.244
42428483,42455026,196.664
42429362,42429354,88.28
42428863,42446221,81.654
371038821,42455119,131.56
42429412,42431154,81.071
42437826,370898426,203.65
42428873,42446221,155.565
42440280,1584024995,43.62
42440277,1584024995,68.183
42428934,42442625,270.069
42429388,42429390,76.764
42429374,42430253,87.862
42429390,42429388,76.764
42476732,42533974,52.95
42429375,42429378,211.273
42920892,42920894,85.025
42920850,2297358949,61.088
42920467,42932888,177.265
598202939,451020319,769.29
42429354,42429353,104.222
42429348,42429346,48.989
42429338,42429340,215.9
42429342,42429340,228.321
42429340,42429342,228.321
42429324,42429314,154.471
42429330,42429334,142.44
103886410,103864413,75.853
42429334,42429330,142.44
42429324,42429330,145.007
42429330,42429324,145.007
42429215,42432799,100.526
42477995,42477990,60.867
42429029,42429032,70.993
42478107,42483410,79.579
42428379,42453934,130.464
42478421,42478411,84.219
42429342,42428037,216.903
627905367,2541754762,86.58
2327435589,42737547,53.392
42478438,42478436,110.942
42428846,42443165,84.465
42429353,42427249,49.263
42429184,42429211,169.658
42478113,42486339,79.736
42841803,597443933,73.803
42428814,42442574,265.912
42841750,597443934,85.507
42428425,42453777,177.324
42478109,42486329,79.456
42428464,42449582,80.64
42527665,42520607,188.591
42428725,42442552,129.696
42428436,42452048,80.761
42428411,42452817,169.559
42478446,42473603,110.902
42920467,42927013,79.068
42428711,42442528,125.592
42478107,42483554,78.914
42429174,42427846,138.419
42430030,1773076513,78.301
42478289,42478187,95.463
42429354,42422056,89.068
42428701,42442502,129.839
1170604778,248709714,210.397
1934649951,1934649938,40.78
42428634,42442432,40.872
42429094,42429104,137.895
1858067878,2889974131,491.486
42428476,42449045,228.956
42823482,42786626,97.143
42428931,42434262,269.545
42428444,42449576,80.583
42428973,42433027,110.295
42428917,42433800,135.776
42428447,42448552,83.068
42429083,42429094,135.039
42428645,42442459,119.24
42428640,42442445,73.697
42866377,277385050,82.266
42429072,42429083,114.124
42429032,42429035,78.855
42478197,42478307,120.048
42429058,42429072,56.038
42429104,42427780,134.514
42428601,42443326,134.867
42820842,42866368,79.564
42428489,42446528,104.796
42428846,42435354,268.762
103886352,103856530,52.064
42478191,42478197,95.648
42428588,42443313,114.869
42429044,42429058,80.086
42428417,42448171,172.655
42429035,42429044,74.034
42478187,42478191,86.681
42517603,598043776,72.464
42428411,42445466,148.386
42428980,42428978,76.761
42429002,42429006,84.522
42429017,42429023,70.719
103885416,103885389,63.615
42428524,42444480,52.751
42429006,42429013,71.221
42429013,42429017,79.296
589099881,406048768,63.136
42428980,42428985,87.756
42429023,42428094,82.886
42428998,42429002,86.758
42428179,42454378,137.203
42428985,42428989,80.965
42428460,42445534,111.097
42428454,42445520,115.221
42428689,42437052,130.021
42428973,42428970,95.731
42428975,42428978,153.34
42428978,42428980,77.073
42428978,42428975,153.442
42428973,42428975,87.287
42428975,42428973,87.291
42428682,42438045,130.285
42428420,42445479,146.325
42439295,246580982,66.76
42428970,42428973,95.72
42428709,42436990,130.124
42478109,42478107,139.914
42428428,42445484,151.778
42478111,42478109,166.173
42478001,42477995,102.484
42428892,42428880,165.957
42428980,42427139,249.242
42428931,42428934,84.481
42428934,42428931,84.523
42428402,42445356,162.802
42428049,42456076,216.369
42428931,42428928,86.999
42428928,42428931,87.045
42821393,42844297,136.722
42428034,42456066,216.776
42451018,589100232,79.259
42428978,42427136,233.299
42428962,42427086,79.796
42428964,42427086,79.471
248708366,595105571,425.245
42428345,42444479,103.462
42428873,42428876,80.439
42428880,42428876,79.692
42428880,42428892,165.957
42429109,42421783,79.32
42428493,42440721,80.52
